id,filtered_words,features,label_index
F151,thousand spend language down. cell create democratic like reach occur. seven concern support industry field also drop organization. — shocking claims hoax surface internet.,"(10000,[353,503,1404,1716,1968,2516,3010,3210,3330,3792,4377,5606,5850,6798,7074,7281,7850,7936,8217,8270,8338,8386,8577,9025],[4.42484663185681,0.691153161953081,4.137164559405029,4.607168188650764,4.137164559405029,5.117993812416755,4.270695952029551,4.42484663185681,3.8187108282864943,3.914021008090819,2.60568818844064,3.6516567436233283,0.691153161953081,3.914021008090819,3.7316994512968646,0.667530016189645,4.607168188650764,0.691153161953081,4.42484663185681,4.830311739964974,0.691153161953081,4.607168188650764,4.42484663185681,4.607168188650764])",0.0
F099,brother friend cultural though. focus arrive cell. high drop great benefit country again. — shocking claims secret cure surface internet.,"(10000,[291,488,503,750,1898,2116,3892,3931,5653,5850,6747,7281,7391,7870,7936,8338,8549,8577,9012,9233],[5.117993812416755,4.42484663185681,0.691153161953081,4.137164559405029,4.830311739964974,4.270695952029551,2.5530444549552183,3.5085558999826545,3.8187108282864943,0.691153161953081,2.5530444549552183,0.667530016189645,3.914021008090819,4.607168188650764,0.691153161953081,0.691153161953081,5.523458920524919,4.42484663185681,5.523458920524919,3.7316994512968646])",0.0
R090,social south people possible big growth. thus field easy religious. gas yeah eye determine father money. experts discuss ongoing developments technology breakthrough.,"(10000,[25,760,823,1020,1341,1800,2227,3048,3249,3614,4263,4506,4687,4816,5607,5684,6100,7074,7734,8444,9034,9462],[5.117993812416755,4.607168188650764,4.019381523748645,2.4789364828014966,4.42484663185681,4.270695952029551,2.7200985396183848,3.8187108282864943,3.6516567436233283,0.6753425559264385,3.914021008090819,0.691153161953081,0.691153161953081,3.914021008090819,4.137164559405029,5.117993812416755,4.137164559405029,3.7316994512968646,4.607168188650764,4.607168188650764,2.8844015909096608,0.691153161953081])",1.0
R125,great condition whether compare stock court thing. design trade east treat tree. experts discuss ongoing developments budget report.,"(10000,[419,750,793,2735,3406,3614,3922,4506,4568,4687,4991,5328,5432,6576,8750,9246,9357,9462],[4.830311739964974,4.137164559405029,4.607168188650764,5.117993812416755,4.137164559405029,0.6753425559264385,4.137164559405029,0.691153161953081,3.577548771469606,0.691153161953081,2.5277266469709283,4.019381523748645,2.7508701982851385,3.7316994512968646,4.137164559405029,4.42484663185681,5.117993812416755,0.691153161953081])",1.0
R091,minute base today spend evening democratic learn. cell imagine identify contain simple performance ask. meet fight take type sea successful. experts discuss ongoing developments climate change.,"(10000,[353,821,855,1035,2059,2526,2609,2913,3210,3357,3526,3614,3967,3984,4506,4687,5286,5301,5606,7493,8173,9351,9462,9617,9806,9940],[4.42484663185681,2.849310271098391,3.8187108282864943,5.523458920524919,2.6330871626287546,4.42484663185681,5.117993812416755,3.6516567436233283,4.42484663185681,4.019381523748645,3.8187108282864943,0.6753425559264385,4.019381523748645,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,4.019381523748645,3.6516567436233283,3.914021008090819,3.8187108282864943,3.914021008090819,0.691153161953081,4.137164559405029,4.830311739964974,4.270695952029551])",1.0
R157,opportunity coach moment beat. experts discuss ongoing developments climate change.,"(10000,[821,2059,3401,3514,3614,4506,4687,6976,9462,9612],[2.849310271098391,2.6330871626287546,3.6516567436233283,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,3.914021008090819,0.691153161953081,5.523458920524919])",1.0
F098,program pick movement charge space alone. degree reach capital subject seem resource. — shocking claims miracle drug surface internet.,"(10000,[503,573,1256,2588,5294,5850,6484,6541,6812,7281,7372,7860,7936,8338,8386,8655,9188,9925,9943],[0.691153161953081,4.137164559405029,3.125563647726549,3.7316994512968646,3.914021008090819,0.691153161953081,4.42484663185681,4.42484663185681,4.42484663185681,0.667530016189645,4.270695952029551,2.958509563063383,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,4.270695952029551,5.523458920524919,4.270695952029551])",0.0
F164,back different. quality right list follow difficult. teacher citizen voice they. — shocking claims immortal jellyfish surface internet.,"(10000,[8,503,1777,1790,2066,3409,3506,3530,5850,7281,7337,7936,8338,8430,8708,8728,9367,9876],[3.6516567436233283,0.691153161953081,5.523458920524919,3.8187108282864943,2.7508701982851385,4.42484663185681,4.42484663185681,4.270695952029551,0.691153161953081,0.667530016189645,4.830311739964974,0.691153161953081,0.691153161953081,4.607168188650764,4.019381523748645,3.5085558999826545,3.577548771469606,2.7508701982851385])",0.0
R050,control plan feeling choice. table cover enjoy region growth teach. experts discuss ongoing developments economic growth.,"(10000,[320,613,779,1208,1805,3614,3931,4506,4687,5459,6104,6123,8159,9034,9144,9462],[3.7316994512968646,3.7316994512968646,5.523458920524919,2.60568818844064,3.7316994512968646,0.6753425559264385,3.5085558999826545,0.691153161953081,0.691153161953081,5.523458920524919,4.270695952029551,4.019381523748645,3.7316994512968646,2.8844015909096608,2.7508701982851385,0.691153161953081])",1.0
R249,camera someone whole success. type fear serious financial blue congress. apply school dream. experts discuss ongoing developments climate change.,"(10000,[627,821,1117,1650,2059,2430,2513,2679,3526,3614,3671,4506,4687,5768,7312,7407,8280,9462,9513],[4.42484663185681,2.849310271098391,4.270695952029551,4.42484663185681,2.6330871626287546,5.523458920524919,5.117993812416755,5.117993812416755,3.8187108282864943,0.6753425559264385,4.270695952029551,0.691153161953081,0.691153161953081,4.137164559405029,3.7316994512968646,4.42484663185681,5.117993812416755,0.691153161953081,3.914021008090819])",1.0
R093,present describe if. next current while. experts discuss ongoing developments election.,"(10000,[3556,3614,4506,4687,6259,7085,8130,8273,8391,9189,9462],[2.849310271098391,0.6753425559264385,0.691153161953081,0.691153161953081,5.523458920524919,4.270695952029551,4.607168188650764,4.607168188650764,5.117993812416755,4.42484663185681,0.691153161953081])",1.0
R131,despite side physical letter door life. pay camera discuss strong south. child fact almost heavy successful majority. experts discuss ongoing developments education.,"(10000,[564,1301,1650,3614,3709,4506,4640,4687,4847,4897,5047,5535,5659,6355,7215,7244,8566,8649,8949,9462,9781],[4.137164559405029,4.42484663185681,4.42484663185681,1.350685111852877,4.830311739964974,0.691153161953081,5.117993812416755,0.691153161953081,3.7316994512968646,3.8187108282864943,2.6902455764687034,4.830311739964974,4.270695952029551,4.607168188650764,4.137164559405029,3.6516567436233283,4.607168188650764,4.607168188650764,4.270695952029551,0.691153161953081,3.8187108282864943])",1.0
F107,improve soon story cultural whatever range single general. throw worry add shoulder black. — shocking claims flat earth surface internet.,"(10000,[165,503,1041,2408,2611,2918,5850,6756,6855,7281,7695,7889,7936,8325,8338,8343,9233,9543,9676,9887],[4.019381523748645,0.691153161953081,4.830311739964974,4.42484663185681,5.117993812416755,3.0385522707369192,0.691153161953081,3.7316994512968646,4.42484663185681,0.667530016189645,3.7316994512968646,4.019381523748645,0.691153161953081,3.914021008090819,0.691153161953081,4.270695952029551,3.7316994512968646,5.523458920524919,3.0385522707369192,4.607168188650764])",0.0
F153,drop society within hot. explain travel force hear rock research. system remain skin source pretty republican four. soldier play order. — shocking claims hoax surface internet.,"(10000,[327,391,503,574,2173,3919,3996,4141,4377,4498,4616,4842,5205,5341,5564,5833,5850,7066,7281,7721,7936,7960,8338,8577,8681,9817],[4.607168188650764,3.914021008090819,0.691153161953081,4.830311739964974,4.137164559405029,4.607168188650764,4.270695952029551,4.137164559405029,2.60568818844064,4.42484663185681,4.019381523748645,4.019381523748645,4.270695952029551,4.137164559405029,5.117993812416755,4.607168188650764,0.691153161953081,2.8844015909096608,0.667530016189645,4.270695952029551,0.691153161953081,4.830311739964974,0.691153161953081,4.42484663185681,3.914021008090819,3.4440173788450834])",0.0
F091,guy car white tax help congress help. walk reason establish visit degree cup. well act notice conference assume. — shocking claims flat earth surface internet.,"(10000,[94,157,503,698,1525,2918,2923,2944,3674,3952,5657,5843,5850,6142,6587,6928,7281,7936,8338,8550,8728,9300,9347,9676,9943],[4.270695952029551,3.8187108282864943,0.691153161953081,4.137164559405029,3.914021008090819,3.0385522707369192,3.914021008090819,4.607168188650764,3.7316994512968646,5.523458920524919,4.42484663185681,4.270695952029551,0.691153161953081,4.019381523748645,4.270695952029551,4.270695952029551,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,3.5085558999826545,5.523458920524919,3.914021008090819,3.0385522707369192,4.270695952029551])",0.0
R246,decide senior increase although country. audience eye nature remain. husband worker record late imagine. card seem successful language exist imagine worry. experts discuss ongoing developments economic growth.,"(10000,[1312,1341,1716,2144,2588,2604,2676,3079,3611,3614,4144,4347,4506,4687,5301,5659,6602,7208,7779,7963,8293,9026,9034,9062,9144,9231,9462],[3.914021008090819,4.42484663185681,4.607168188650764,3.8187108282864943,3.7316994512968646,4.42484663185681,3.914021008090819,4.019381523748645,4.137164559405029,0.6753425559264385,4.607168188650764,4.607168188650764,0.691153161953081,0.691153161953081,4.019381523748645,4.270695952029551,3.914021008090819,3.914021008090819,3.4440173788450834,4.270695952029551,4.270695952029551,4.830311739964974,2.8844015909096608,5.523458920524919,2.7508701982851385,4.607168188650764,0.691153161953081])",1.0
F004,indeed write learn service doctor. various police republican anyone foreign eat side else. — shocking claims secret cure surface internet.,"(10000,[503,666,2252,3876,3892,4616,4934,5445,5850,5967,6206,6647,6747,7229,7276,7281,7936,8338,9757,9781],[0.691153161953081,3.914021008090819,3.914021008090819,4.42484663185681,2.5530444549552183,4.019381523748645,4.019381523748645,4.270695952029551,0.691153161953081,5.117993812416755,4.42484663185681,3.8187108282864943,2.5530444549552183,4.830311739964974,4.270695952029551,0.667530016189645,0.691153161953081,0.691153161953081,4.830311739964974,3.8187108282864943])",0.0
F220,value page expert. special present fish film sign consider. century fund matter debate must. middle film personal discover. — shocking claims celebrity scandal surface internet.,"(10000,[503,1055,1376,1510,1848,2402,2827,3486,3739,4638,4921,5003,5850,6751,6756,7281,7403,7841,7936,7939,8130,8276,8338,9878],[0.691153161953081,4.137164559405029,5.117993812416755,5.523458920524919,5.523458920524919,4.607168188650764,4.137164559405029,2.849310271098391,4.830311739964974,4.607168188650764,2.849310271098391,7.463398902593729,0.691153161953081,5.523458920524919,3.7316994512968646,0.667530016189645,4.019381523748645,3.8187108282864943,0.691153161953081,4.270695952029551,4.607168188650764,3.914021008090819,0.691153161953081,3.8187108282864943])",0.0
F121,order start true pass particular. stuff stay process dinner end. — shocking claims hoax surface internet.,"(10000,[433,503,1226,2240,2996,4377,4959,5850,7188,7281,7722,7936,8040,8338,8392,8633],[4.270695952029551,0.691153161953081,4.42484663185681,4.137164559405029,4.137164559405029,2.60568818844064,4.42484663185681,0.691153161953081,4.137164559405029,0.667530016189645,4.019381523748645,0.691153161953081,3.172083663361442,0.691153161953081,3.8187108282864943,4.830311739964974])",0.0
F245,drug direction begin live environmental. nothing see standard. — shocking claims mind control surface internet.,"(10000,[493,503,1112,1208,1513,3184,4292,5354,5850,7281,7860,7936,8338,8554,9216],[4.137164559405029,0.691153161953081,4.830311739964974,2.60568818844064,4.42484663185681,2.7826188965997183,3.914021008090819,4.42484663185681,0.691153161953081,0.667530016189645,2.958509563063383,0.691153161953081,0.691153161953081,3.8187108282864943,4.607168188650764])",0.0
R035,number necessary soldier role administration protect network. system center deep face use morning. experts discuss ongoing developments climate change.,"(10000,[821,1480,1762,2059,3350,3614,3996,4034,4115,4141,4506,4687,5133,5185,7235,7515,7979,8519,9462],[2.849310271098391,4.830311739964974,4.137164559405029,2.6330871626287546,4.42484663185681,0.6753425559264385,4.270695952029551,4.019381523748645,5.117993812416755,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551,4.270695952029551,5.117993812416755,4.270695952029551,4.270695952029551,0.691153161953081])",1.0
R024,people event sort while. floor hold forward century office. kitchen send opportunity mr per shoulder. left make affect fight. experts discuss ongoing developments education.,"(10000,[298,756,1662,2389,2647,3525,3614,3740,4263,4319,4506,4687,5047,5523,5720,6055,6976,7728,7765,7841,8391,8411,9462],[4.270695952029551,4.42484663185681,4.270695952029551,3.914021008090819,4.019381523748645,4.270695952029551,0.6753425559264385,4.42484663185681,3.914021008090819,4.137164559405029,0.691153161953081,1.382306323906162,2.6902455764687034,4.607168188650764,4.830311739964974,4.42484663185681,3.914021008090819,4.830311739964974,5.117993812416755,3.8187108282864943,5.117993812416755,4.137164559405029,0.691153161953081])",1.0
